First_Name,Last_Name,Roll_Number,Branch,Degree,Batch,Email,Hash_of_Password,Residence,Birthday,SignUp_Date,Profile_Picture,Private,AutoAdd_to_Groups
Alok,Molla,190621956,CSE,2019,190621956@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-30,2021-05-03 12:10:08,,false,true
Shailesh,Saifi,209270010,AE,2020,209270010@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-12-11,2019-09-21 05:01:43,,false,true
Mithun,Ahir,153390959,EE,2015,153390959@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-17,2020-12-05 14:29:49,,false,true
Rajan,Shaik,166683400,ME,2016,166683400@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-26,2021-08-12 05:43:22,,false,true
Ayush,Khatun,182623995,EE,2018,182623995@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-06-10,2021-12-05 20:14:22,,false,true
Sujit,Chandra,170267687,HS,2017,170267687@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-20,2021-12-13 21:21:14,,false,true
Deep,Gujjar,201622584,CSE,2020,201622584@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-12-12,2020-03-10 22:03:02,,false,true
Surya,Thapa,179106184,CH,2017,179106184@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-06,2020-01-17 03:36:36,,false,true
Vaibhav,Tripathi,219932584,HS,2021,219932584@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-07,2020-10-12 16:17:28,,false,true
Uttam,Goyal,176428739,EN,2017,176428739@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-26,2021-05-04 08:29:43,,false,true
Shashi,Rajak,162124443,CSE,2016,162124443@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-03-03,2022-04-12 06:57:00,,false,true
Tushar,Bhati,165424062,EE,2016,165424062@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-10-08,2020-10-06 04:57:41,,false,true
Piyush,Mohanty,169215385,ME,2016,169215385@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-13,2019-04-29 17:51:28,,false,true
Shaik,Kushwah,154633534,CSE,2015,154633534@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-06-16,2021-10-01 05:30:48,,false,true
Niraj,Hoque,151288125,HS,2015,151288125@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-18,2022-02-07 06:13:23,,false,true
Kartik,Rock,190706687,EN,2019,190706687@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-10-16,2021-03-17 05:34:32,,false,true
Narayan,Bora,185558413,EE,2018,185558413@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-14,2020-06-23 07:06:16,,false,true
Saroj,Suman,214165127,ME,2021,214165127@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-12,2021-02-01 18:01:34,,false,true
Bhavesh,Ajay,158745988,CSE,2015,158745988@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-26,2019-05-26 19:05:41,,false,true
Golu,Tyagi,186493080,ME,2018,186493080@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-17,2019-02-01 18:09:16,,false,true
Jitu,Prajapat,197233373,EN,2019,197233373@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-12,2021-12-02 15:05:58,,false,true
Jayesh,Saxena,173761467,ME,2017,173761467@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-05,2020-10-03 10:15:35,,false,true
Akhilesh,Barik,153868052,CH,2015,153868052@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-25,2020-11-11 11:19:55,,false,true
Sourav,Panwar,189320685,EN,2018,189320685@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-29,2020-11-06 10:22:34,,false,true
Tarun,Deshmukh,193842153,ME,2019,193842153@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-23,2020-09-01 18:52:47,,false,true
Nitish,Rout,177505165,CSE,2017,177505165@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-09,2021-02-21 06:03:25,,false,true
Bittu,Shankar,153594213,EE,2015,153594213@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-02-15,2022-02-22 05:34:57,,false,true
Devendra,Dev,198279946,ME,2019,198279946@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-27,2019-05-07 01:54:42,,false,true
Aniket,Shekh,195365439,AE,2019,195365439@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-03-22,2020-05-12 22:37:01,,false,true
Vipin,Mohan,195235395,EE,2019,195235395@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-21,2020-06-20 14:35:30,,false,true
Arif,Mansuri,207661283,AE,2020,207661283@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-04-29,2019-03-28 21:34:19,,false,true
Shahid,Baghel,192834633,AE,2019,192834633@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-03-08,2022-04-25 12:36:01,,false,true
Aakash,Murmu,206486778,CSE,2020,206486778@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-25,2020-02-01 12:54:22,,false,true
Ramu,Gohil,155840457,CH,2015,155840457@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-06,2020-11-07 05:39:00,,false,true
Pratik,Sunil,165298831,CSE,2016,165298831@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-09,2021-03-05 04:42:49,,false,true
Sankar,Kapoor,194633493,EE,2019,194633493@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-16,2020-07-19 07:57:01,,false,true
Abhay,Siddiqui,210713553,AE,2021,210713553@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-11-12,2020-02-28 08:20:13,,false,true
Dhiraj,Sanjay,178075205,ME,2017,178075205@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-15,2021-10-12 23:51:29,,false,true
Ankush,Jaat,201077668,CH,2020,201077668@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-18,2021-01-03 17:39:40,,false,true
Uday,Modi,188128452,CH,2018,188128452@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-05-16,2021-03-18 20:59:03,,false,true
Mayank,Mukherjee,173823777,ME,2017,173823777@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-02-09,2019-06-17 02:14:52,,false,true
Chirag,Basumatary,215520842,EE,2021,215520842@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-25,2021-05-31 11:41:19,,false,true
Vipul,Banerjee,209809051,EN,2020,209809051@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-06,2019-07-26 05:18:13,,false,true
Javed,Karmakar,166287058,EE,2016,166287058@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-12-19,2019-10-19 05:01:08,,false,true
Anup,Singha,201219563,EE,2020,201219563@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-20,2019-01-12 02:05:28,,false,true
Pardeep,Mahesh,191787838,AE,2019,191787838@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-20,2020-10-12 12:10:17,,false,true
Karthik,Choudhury,173043139,ME,2017,173043139@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-07,2020-04-17 14:06:08,,false,true
Madan,Sawant,169826540,ME,2016,169826540@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-10-04,2022-01-29 23:24:07,,false,true
Manu,Raval,180026734,HS,2018,180026734@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-08-09,2021-10-14 07:20:07,,false,true
Arman,Rathor,186032904,HS,2018,186032904@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-04-16,2019-04-24 09:23:02,,false,true
Sathish,Mane,162928808,CSE,2016,162928808@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-13,2020-09-27 02:16:23,,false,true
Sajid,Shetty,196201796,ME,2019,196201796@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-03,2021-08-07 23:33:48,,false,true
Ashu,Baba,181702087,CSE,2018,181702087@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-01-21,2022-03-29 13:51:57,,false,true
Prasad,Dash,166957298,EE,2016,166957298@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-03,2019-12-25 00:18:46,,false,true
Rehan,Kale,159747786,CSE,2015,159747786@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-26,2020-09-01 03:35:24,,false,true
Jai,Patidar,190156610,ME,2019,190156610@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-19,2019-05-19 02:36:30,,false,true
Rajat,Jana,163646298,HS,2016,163646298@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-02-07,2019-07-19 18:56:01,,false,true
Thakur,Jangid,219892988,AE,2021,219892988@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-06-20,2021-04-27 02:00:41,,false,true
Binod,Chavda,196860632,ME,2019,196860632@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-10,2021-03-03 05:12:32,,false,true
Bala,Begum,214533869,EE,2021,214533869@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-07-05,2021-06-05 03:19:50,,false,true
Pritam,Maity,158296594,ME,2015,158296594@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-10-19,2019-01-28 10:46:37,,false,true
Swapnil,Bansal,168559302,ME,2016,168559302@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-12-05,2020-04-20 19:27:22,,false,true
Bipin,Nagar,174820249,AE,2017,174820249@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-10,2021-11-28 21:58:49,,false,true
Niranjan,Bala,216264288,EE,2021,216264288@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-06,2019-12-14 19:43:16,,false,true
Anurag,Deb,208034381,HS,2020,208034381@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-12,2022-02-14 01:18:07,,false,true
Aslam,Anil,193774484,EN,2019,193774484@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-05,2021-02-21 00:01:10,,false,true
Ajeet,Parihar,191071420,ME,2019,191071420@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-24,2020-06-10 20:26:24,,false,true
Chandra,Siva,180613806,EE,2018,180613806@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-11-25,2020-10-13 13:25:54,,false,true
Gopi,Bhandari,157136038,AE,2015,157136038@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-02-22,2022-02-11 10:43:02,,false,true
Ratan,Dhiman,157411324,CSE,2015,157411324@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-06,2019-07-30 08:56:32,,false,true
Danish,Khatri,192832177,HS,2019,192832177@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-19,2019-10-20 04:12:13,,false,true
Varun,Chatterjee,179636843,EE,2017,179636843@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-03-17,2021-02-04 04:34:28,,false,true
Abhijit,Bhoi,192451184,CSE,2019,192451184@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-07,2019-11-26 21:30:11,,false,true
Brijesh,Ganesh,190692342,ME,2019,190692342@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-08,2019-02-07 20:16:07,,false,true
Hardik,Damor,214790858,CH,2021,214790858@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-15,2021-02-21 03:13:22,,false,true
Jaya,Gamit,163072524,CH,2016,163072524@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-31,2020-01-21 01:18:44,,false,true
Dheeraj,Sri,152443482,CH,2015,152443482@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-08,2019-07-24 01:19:05,,false,true
Nirmal,Ashok,159844757,EE,2015,159844757@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-04,2019-09-23 07:54:11,,false,true
Rishi,Rohit,183816369,CSE,2018,183816369@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-03,2019-12-02 04:19:53,,false,true
Parmar,Rakesh,155583416,CSE,2015,155583416@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-02-02,2021-06-24 10:56:18,,false,true
Rajput,Sethi,186275982,AE,2018,186275982@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-04-12,2021-03-03 17:09:27,,false,true
Omkar,Dixit,218641418,CH,2021,218641418@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-17,2021-10-07 06:56:58,,false,true
Omprakash,Mir,159636374,CSE,2015,159636374@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-10-22,2020-04-02 11:59:04,,false,true
Rajiv,Dinesh,181499021,ME,2018,181499021@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-15,2020-01-28 21:10:01,,false,true
Mantu,Debbarma,218268808,CSE,2021,218268808@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-10-04,2019-09-20 20:54:44,,false,true
Ankur,Hazarika,171865838,CSE,2017,171865838@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-19,2020-08-26 20:41:31,,false,true
Ashutosh,Chowdhury,183290890,EE,2018,183290890@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-11,2020-04-11 19:13:12,,false,true
Rocky,Murugan,163670058,CH,2016,163670058@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-07,2020-05-17 06:33:12,,false,true
Nikita,Rajbhar,175820544,AE,2017,175820544@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-13,2019-08-03 06:39:15,,false,true
Venkatesh,Kaushik,202410763,HS,2020,202410763@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-04,2020-09-20 16:26:49,,false,true
Rizwan,Zala,191636622,EE,2019,191636622@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-20,2020-11-25 09:48:53,,false,true
Parth,Saroj,218746645,CH,2021,218746645@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-09,2021-02-15 00:35:26,,false,true
Parveen,Bishnoi,188673727,EE,2018,188673727@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-23,2020-08-05 12:42:13,,false,true
Tapan,Manoj,210845415,HS,2021,210845415@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-14,2021-07-11 10:48:35,,false,true
Muthu,Swami,198517734,CSE,2019,198517734@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-14,2021-06-06 22:16:23,,false,true
Santhosh,Prince,197532300,CSE,2019,197532300@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-01,2021-03-28 11:27:57,,false,true
Balaji,Sonawane,176676303,HS,2017,176676303@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-08-07,2020-05-14 17:23:28,,false,true
Tinku,Ojha,205259896,EE,2020,205259896@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-16,2020-11-13 16:25:06,,false,true
Raman,Imran,171345930,CSE,2017,171345930@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-03,2022-03-11 17:10:06,,false,true
Vimal,Arun,165146192,EE,2016,165146192@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-27,2022-04-08 01:10:42,,false,true
Kalpesh,Sai,203717601,AE,2020,203717601@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-09-13,2021-09-14 16:59:42,,false,true
Satya,Vyas,194366752,AE,2019,194366752@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-02,2022-03-04 12:50:00,,false,true
Durgesh,Oraon,201508923,AE,2020,201508923@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-09,2021-03-12 20:38:58,,false,true
Lakhan,Goud,159435253,CSE,2015,159435253@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-15,2021-06-22 01:26:12,,false,true
Dhananjay,Mahajan,155286216,CSE,2015,155286216@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-21,2020-10-15 16:03:20,,false,true
Wasim,Dwivedi,206737525,CH,2020,206737525@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-06,2020-05-13 01:33:52,,false,true
Bhaskar,Husain,213688296,CSE,2021,213688296@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-20,2020-10-19 19:12:00,,false,true
Dileep,Biswal,206248336,EN,2020,206248336@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-05-17,2020-03-25 03:33:57,,false,true
Nishant,Jadav,200756329,EN,2020,200756329@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-02-10,2019-09-06 06:47:23,,false,true
Rajib,Parida,207324780,AE,2020,207324780@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-06-24,2019-10-28 15:18:12,,false,true
Anshu,Manju,189093762,EN,2018,189093762@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-12-11,2021-11-15 05:10:43,,false,true
Bhat,Akhtar,151259048,ME,2015,151259048@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-18,2019-06-18 11:48:18,,false,true
Goutam,Sekh,219766652,CH,2021,219766652@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-10-31,2019-06-27 11:49:11,,false,true
Sabir,Mukesh,204845904,EE,2020,204845904@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-06-21,2021-12-05 07:50:39,,false,true
Akhil,Don,195583228,EN,2019,195583228@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-24,2020-03-15 20:40:41,,false,true
Saurav,Deepak,214614504,EN,2021,214614504@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-14,2020-09-25 01:58:13,,false,true
Chandu,Sayyed,218191351,CH,2021,218191351@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-05-07,2020-08-07 20:42:28,,false,true
Paresh,Pasha,209390539,CSE,2020,209390539@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-10,2021-08-02 22:02:01,,false,true
Guru,Bag,218225256,EN,2021,218225256@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-27,2020-05-12 12:31:29,,false,true
Durga,Baruah,187147285,CSE,2018,187147285@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-22,2019-03-25 13:22:58,,false,true
Rk,Mistry,180276534,HS,2018,180276534@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-18,2019-10-23 00:45:14,,false,true
Nayan,Kar,178537205,EN,2017,178537205@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-02,2020-05-30 21:15:50,,false,true
Mehul,Naidu,197174215,EN,2019,197174215@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-01,2020-11-13 17:13:10,,false,true
Virendra,Shakya,189193576,AE,2018,189193576@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-12-18,2020-06-17 23:06:56,,false,true
Irshad,Surya,189963382,CH,2018,189963382@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-15,2019-10-27 09:41:45,,false,true
Krishan,Vaishnav,151510744,EN,2015,151510744@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-16,2021-02-01 16:59:11,,false,true
Girish,Haque,164824092,CSE,2016,164824092@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-04,2019-01-21 14:22:29,,false,true
Subash,Trivedi,163700882,CSE,2016,163700882@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-16,2019-06-27 14:46:57,,false,true
Ayan,Kiran,197511112,EE,2019,197511112@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-04-10,2021-05-21 14:32:06,,false,true
Somnath,Mirza,195263096,AE,2019,195263096@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-11,2021-04-10 06:52:52,,false,true
Mintu,Hari,183843032,AE,2018,183843032@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-10,2020-01-11 04:49:11,,false,true
Raushan,Sain,196282266,HS,2019,196282266@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-21,2019-12-05 16:54:13,,false,true
Satyam,Lucky,172620034,CSE,2017,172620034@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-08,2019-03-05 07:52:31,,false,true
Bijay,Naskar,150441682,EN,2015,150441682@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-25,2019-02-18 09:31:27,,false,true
Navin,Panday,189174095,CH,2018,189174095@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-10,2020-07-23 20:59:03,,false,true
Anish,Wani,216886745,EE,2021,216886745@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-06-02,2021-05-04 00:14:11,,false,true
Manohar,Thakkar,215898547,AE,2021,215898547@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-31,2020-06-20 21:13:38,,false,true
Shekhar,Vicky,176041500,EE,2017,176041500@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-04,2022-02-18 23:27:13,,false,true
Sujeet,Kundu,186194253,CSE,2018,186194253@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-05,2021-09-06 19:14:33,,false,true
Dipankar,Gandhi,178357998,ME,2017,178357998@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-02-25,2019-10-25 05:36:35,,false,true
Jatin,Malhotra,204316907,CH,2020,204316907@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-08-17,2019-09-07 23:16:25,,false,true
Darshan,Aryan,200642449,CSE,2020,200642449@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-02,2020-09-24 22:31:20,,false,true
Balu,Jadeja,219695738,EN,2021,219695738@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-01,2019-09-11 10:10:59,,false,true
Sanjeet,Gopal,213246992,ME,2021,213246992@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-15,2020-12-09 22:34:54,,false,true
Ravinder,Bhosale,204523523,HS,2020,204523523@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-18,2020-11-05 18:56:44,,false,true
Anil Kumar,Sha,209974721,ME,2020,209974721@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-18,2022-03-08 19:50:49,,false,true
Mir,Kulkarni,199418146,CSE,2019,199418146@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-30,2021-08-01 11:31:18,,false,true
Srinivas,Waghmare,194912101,EN,2019,194912101@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-09-08,2021-08-28 07:03:17,,false,true
Faizan,Samanta,164844348,AE,2016,164844348@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-10-25,2020-02-26 15:04:34,,false,true
Upendra,Soren,197356854,EN,2019,197356854@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-23,2021-03-23 03:05:53,,false,true
Jignesh,Rabha,184416105,EE,2018,184416105@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-10,2021-04-24 20:14:25,,false,true
Subham,Acharya,211328751,HS,2021,211328751@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-23,2022-01-24 22:39:33,,false,true
Siddharth,Karan,194852522,HS,2019,194852522@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-14,2020-03-04 09:05:09,,false,true
Subodh,Shiva,186035617,CSE,2018,186035617@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-23,2019-09-05 13:45:28,,false,true
Tapas,Kr,219439542,HS,2021,219439542@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-10-23,2019-06-04 21:08:44,,false,true
Nadeem,Saw,154168782,CSE,2015,154168782@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-03-06,2020-01-30 13:44:13,,false,true
Deepu,Mahi,190056620,EE,2019,190056620@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-29,2019-10-05 23:52:05,,false,true
Mo,Pandya,187684508,CH,2018,187684508@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-24,2019-12-03 02:00:34,,false,true
Pratap,Sangma,165411149,AE,2016,165411149@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-03-18,2021-10-11 06:29:19,,false,true
Ajith,Bera,203735126,ME,2020,203735126@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-30,2021-06-10 07:57:25,,false,true
Milan,Lohar,182948052,EE,2018,182948052@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-25,2021-07-27 11:18:04,,false,true
Raghu,Mittal,213662719,EN,2021,213662719@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-28,2022-03-10 21:17:49,,false,true
Rashid,Jaan,211103844,CSE,2021,211103844@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-05-27,2021-12-19 13:01:17,,false,true
Ghanshyam,Mohd,195117095,CSE,2019,195117095@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-06-14,2021-12-07 05:30:51,,false,true
Keshav,Muthu,156826198,EN,2015,156826198@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-25,2021-10-21 19:16:39,,false,true
Nasir,Rajkumar,186420104,EN,2018,186420104@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-01,2019-08-28 06:59:33,,false,true
Raj Kumar,Kannan,167532838,AE,2016,167532838@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-17,2021-10-04 08:04:19,,false,true
Mangesh,Nag,208644951,CSE,2020,208644951@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-11,2020-06-22 18:07:15,,false,true
Nagesh,Gouda,207685511,EN,2020,207685511@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-05-15,2020-06-22 06:06:42,,false,true
Sanjit,Naresh,201832312,AE,2020,201832312@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-07,2019-07-28 05:19:00,,false,true
Aamir,Wagh,186814451,CSE,2018,186814451@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-07,2020-06-11 09:28:13,,false,true
Bhola,Ralte,158138797,AE,2015,158138797@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-10-04,2019-11-23 12:29:01,,false,true
Altaf,Chandel,203138609,HS,2020,203138609@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-07,2020-11-11 23:15:59,,false,true
Chhotu,Purohit,172039375,EN,2017,172039375@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-06-04,2021-05-31 08:43:15,,false,true
Srinu,Meshram,158632857,CH,2015,158632857@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-01,2021-10-02 16:27:45,,false,true
